2025-02-11 17:41:32.214 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:41:44.131 MSK [119] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:41:44.131 MSK [119] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:41:44.131 MSK [119] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:42:32.269 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:42:44.184 MSK [120] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:42:44.184 MSK [120] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:42:44.184 MSK [120] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:43:32.329 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:43:44.246 MSK [121] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:43:44.246 MSK [121] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:43:44.246 MSK [121] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:44:32.389 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:44:44.304 MSK [122] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:44:44.304 MSK [122] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:44:44.304 MSK [122] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:45:32.471 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:45:44.380 MSK [123] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:45:44.380 MSK [123] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:45:44.380 MSK [123] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:46:32.529 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:46:44.421 MSK [124] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:46:44.421 MSK [124] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:46:44.421 MSK [124] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:47:32.561 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:47:44.481 MSK [125] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:47:44.481 MSK [125] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:47:44.481 MSK [125] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:48:32.621 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:48:44.542 MSK [126] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:48:44.542 MSK [126] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:48:44.542 MSK [126] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:49:32.663 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:49:44.603 MSK [127] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:49:44.603 MSK [127] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:49:44.603 MSK [127] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:50:32.713 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:50:44.669 MSK [128] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:50:44.669 MSK [128] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:50:44.669 MSK [128] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:51:32.761 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:51:44.705 MSK [129] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:51:44.705 MSK [129] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:51:44.705 MSK [129] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:52:32.765 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:52:44.745 MSK [130] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:52:44.745 MSK [130] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:52:44.745 MSK [130] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:53:32.795 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:53:44.801 MSK [131] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:53:44.801 MSK [131] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:53:44.801 MSK [131] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:54:32.805 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:54:44.857 MSK [132] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:54:44.857 MSK [132] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:54:44.857 MSK [132] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:55:32.851 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:55:44.917 MSK [133] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:55:44.917 MSK [133] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:55:44.917 MSK [133] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:56:32.907 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:56:44.955 MSK [134] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:56:44.955 MSK [134] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:56:44.955 MSK [134] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:57:32.965 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:57:45.015 MSK [135] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:57:45.015 MSK [135] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:57:45.015 MSK [135] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:58:33.018 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:58:45.052 MSK [136] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:58:45.052 MSK [136] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:58:45.052 MSK [136] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 17:59:33.078 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 17:59:45.112 MSK [137] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 17:59:45.112 MSK [137] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 17:59:45.112 MSK [137] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:00:33.139 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:00:45.171 MSK [138] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:00:45.171 MSK [138] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:00:45.171 MSK [138] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:01:33.197 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:01:45.200 MSK [139] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:01:45.200 MSK [139] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:01:45.200 MSK [139] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:02:33.258 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:02:45.252 MSK [140] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:02:45.252 MSK [140] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:02:45.252 MSK [140] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:03:33.311 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:03:45.290 MSK [141] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:03:45.290 MSK [141] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:03:45.290 MSK [141] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:04:33.329 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:04:45.349 MSK [142] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:04:45.349 MSK [142] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:04:45.349 MSK [142] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:05:33.389 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:05:45.400 MSK [143] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:05:45.400 MSK [143] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:05:45.400 MSK [143] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:06:33.449 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:06:45.461 MSK [144] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:06:45.461 MSK [144] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:06:45.461 MSK [144] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:07:33.510 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:07:45.526 MSK [145] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:07:45.526 MSK [145] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:07:45.526 MSK [145] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:08:33.521 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:08:45.582 MSK [146] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:08:45.582 MSK [146] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:08:45.582 MSK [146] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:09:33.581 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:09:45.640 MSK [147] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:09:45.640 MSK [147] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:09:45.640 MSK [147] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:10:33.641 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:10:45.698 MSK [148] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:10:45.698 MSK [148] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:10:45.698 MSK [148] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:11:33.645 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:11:45.727 MSK [149] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:11:45.727 MSK [149] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:11:45.727 MSK [149] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:12:33.669 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:12:45.736 MSK [150] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:12:45.736 MSK [150] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:12:45.736 MSK [150] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:13:33.727 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:13:45.777 MSK [151] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:13:45.777 MSK [151] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:13:45.777 MSK [151] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:14:33.788 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:14:45.812 MSK [152] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:14:45.812 MSK [152] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:14:45.812 MSK [152] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:15:33.825 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:15:45.828 MSK [153] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:15:45.828 MSK [153] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:15:45.828 MSK [153] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:16:33.873 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:16:45.880 MSK [154] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:16:45.880 MSK [154] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:16:45.880 MSK [154] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:17:33.931 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:17:45.883 MSK [155] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:17:45.883 MSK [155] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:17:45.883 MSK [155] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:18:33.962 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:18:45.914 MSK [156] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:18:45.914 MSK [156] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:18:45.914 MSK [156] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:19:34.023 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:19:45.950 MSK [157] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:19:45.950 MSK [157] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:19:45.950 MSK [157] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:20:34.083 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:20:46.003 MSK [158] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:20:46.003 MSK [158] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:20:46.003 MSK [158] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:21:34.114 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:21:46.049 MSK [159] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:21:46.049 MSK [159] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:21:46.049 MSK [159] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:22:34.164 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:22:46.111 MSK [160] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:22:46.111 MSK [160] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:22:46.111 MSK [160] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:23:34.242 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:23:46.139 MSK [161] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:23:46.139 MSK [161] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:23:46.139 MSK [161] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:24:34.279 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:24:46.185 MSK [162] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:24:46.185 MSK [162] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:24:46.185 MSK [162] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:25:34.337 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:25:46.221 MSK [163] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:25:46.221 MSK [163] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:25:46.221 MSK [163] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:26:34.397 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:26:46.266 MSK [164] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:26:46.266 MSK [164] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:26:46.266 MSK [164] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:27:34.448 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:27:46.347 MSK [165] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:27:46.347 MSK [165] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:27:46.347 MSK [165] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:28:34.505 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:28:46.397 MSK [166] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:28:46.397 MSK [166] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:28:46.397 MSK [166] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:29:34.566 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:29:46.447 MSK [167] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:29:46.447 MSK [167] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:29:46.447 MSK [167] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:30:34.624 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:30:46.479 MSK [168] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:30:46.479 MSK [168] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:30:46.479 MSK [168] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:31:34.637 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:31:46.526 MSK [169] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:31:46.526 MSK [169] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:31:46.526 MSK [169] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:32:34.672 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:32:46.580 MSK [170] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:32:46.580 MSK [170] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:32:46.580 MSK [170] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:33:34.729 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:33:46.586 MSK [171] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:33:46.586 MSK [171] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:33:46.586 MSK [171] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:34:34.796 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:34:46.621 MSK [172] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:34:46.621 MSK [172] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:34:46.621 MSK [172] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:35:34.857 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:35:46.647 MSK [173] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:35:46.647 MSK [173] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:35:46.647 MSK [173] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:36:34.882 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:36:46.703 MSK [174] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:36:46.703 MSK [174] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:36:46.703 MSK [174] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:37:34.914 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:37:46.766 MSK [175] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:37:46.766 MSK [175] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:37:46.766 MSK [175] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:38:34.971 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:38:46.804 MSK [176] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:38:46.804 MSK [176] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:38:46.804 MSK [176] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:39:35.030 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:39:46.875 MSK [177] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:39:46.875 MSK [177] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 18:39:46.875 MSK [177] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 18:40:35.090 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 18:40:46.924 MSK [178] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 18:40:46.924 MSK [178] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
